Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
21-04-2025,AQS,340273001,1,0.041,ppm,38,Chester,17,100,44201,Ozone,87,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
22-04-2025,AQS,340273001,1,0.05,ppm,46,Chester,17,100,44201,Ozone,87,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
23-04-2025,AQS,340273001,1,0.059,ppm,64,Chester,17,100,44201,Ozone,87,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
24-04-2025,AQS,340273001,1,0.069,ppm,97,Chester,17,100,44201,Ozone,87,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
25-04-2025,AQS,340273001,1,0.065,ppm,84,Chester,17,100,44201,Ozone,87,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
26-04-2025,AQS,340273001,1,0.041,ppm,38,Chester,17,100,44201,Ozone,87,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
27-04-2025,AQS,340273001,1,0.043,ppm,40,Chester,17,100,44201,Ozone,87,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
28-04-2025,AQS,340273001,1,0.055,ppm,51,Chester,17,100,44201,Ozone,87,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
29-04-2025,AQS,340273001,1,0.062,ppm,74,Chester,17,100,44201,Ozone,87,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
30-04-2025,AQS,340273001,1,0.049,ppm,45,Chester,17,100,44201,Ozone,87,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
01-05-2025,AQS,340273001,1,0.053,ppm,49,Chester,17,100,44201,Ozone,87,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
02-05-2025,AQS,340273001,1,0.054,ppm,50,Chester,17,100,44201,Ozone,87,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
03-05-2025,AQS,340273001,1,0.052,ppm,48,Chester,17,100,44201,Ozone,87,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
04-05-2025,AQS,340273001,1,0.033,ppm,31,Chester,17,100,44201,Ozone,87,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
05-05-2025,AQS,340273001,1,0.028,ppm,26,Chester,17,100,44201,Ozone,87,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
06-05-2025,AQS,340273001,1,0.04,ppm,37,Chester,17,100,44201,Ozone,87,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
07-05-2025,AQS,340273001,1,0.046,ppm,43,Chester,17,100,44201,Ozone,87,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
08-05-2025,AQS,340273001,1,0.044,ppm,41,Chester,17,100,44201,Ozone,87,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
09-05-2025,AQS,340273001,1,0.023,ppm,21,Chester,17,100,44201,Ozone,87,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
10-05-2025,AQS,340273001,1,0.046,ppm,43,Chester,17,100,44201,Ozone,87,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
11-05-2025,AQS,340273001,1,0.052,ppm,48,Chester,17,100,44201,Ozone,87,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
12-05-2025,AQS,340273001,1,0.064,ppm,80,Chester,17,100,44201,Ozone,87,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
13-05-2025,AQS,340273001,1,0.043,ppm,40,Chester,17,100,44201,Ozone,87,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
14-05-2025,AQS,340273001,1,0.039,ppm,36,Chester,17,100,44201,Ozone,87,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
15-05-2025,AQS,340273001,1,0.029,ppm,27,Chester,17,100,44201,Ozone,87,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
16-05-2025,AQS,340273001,1,0.033,ppm,31,Chester,17,100,44201,Ozone,87,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
17-05-2025,AQS,340273001,1,0.051,ppm,47,Chester,17,100,44201,Ozone,87,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
18-05-2025,AQS,340273001,1,0.036,ppm,33,Chester,17,100,44201,Ozone,87,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
19-05-2025,AQS,340273001,1,0.038,ppm,35,Chester,17,100,44201,Ozone,87,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
20-05-2025,AQS,340273001,1,0.024,ppm,22,Chester,17,100,44201,Ozone,87,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
